Date,Name,Year,Letterboxd URI,Rating
2020-09-17,A Bucket of Blood,1959,https://boxd.it/1AfM,3
2020-09-17,The Exorcist,1973,https://boxd.it/1Yoo,4.5
2020-09-17,Halloweentown High,2004,https://boxd.it/1dG6,1.5
2020-09-22,The Italian Job,1969,https://boxd.it/1W1i,4
2020-09-22,Amityville 3-D,1983,https://boxd.it/1siS,2
2020-09-25,Horror Noire: A History of Black Horror,2019,https://boxd.it/l5oe,4
2020-09-25,3 Ninjas Kick Back,1994,https://boxd.it/1G8i,2
2020-09-25,Pulse,2001,https://boxd.it/1s3y,3.5
2020-09-25,Salem's Lot,1979,https://boxd.it/1U58,3
2020-09-26,The Love Witch,2016,https://boxd.it/cZie,2
2020-09-28,Pulse,2006,https://boxd.it/1Y44,0.5
2020-09-29,Unpregnant,2020,https://boxd.it/nrH2,3
2020-09-29,3 Ninjas Knuckle Up,1994,https://boxd.it/11CG,1.5
2020-10-04,3 Ninjas: High Noon at Mega Mountain,1998,https://boxd.it/1hjq,1.5
2020-10-04,Assault on Precinct 13,1976,https://boxd.it/1I2c,3.5
2020-10-04,Disclosure,2020,https://boxd.it/oijM,3.5
2020-10-06,Danni and the Vampire,2020,https://boxd.it/s3jq,3
2020-10-06,Amityville: The Evil Escapes,1989,https://boxd.it/rYc,3.5
2020-10-06,"Elvira, Mistress of the Dark",1988,https://boxd.it/22LG,3.5
2020-10-06,Stage Fright,1950,https://boxd.it/27Is,3
2020-10-08,Death Drop Gorgeous,2020,https://boxd.it/ppfE,3
2020-10-08,Hubie Halloween,2020,https://boxd.it/mQwm,1
2020-10-10,Ginger Snaps,2000,https://boxd.it/1XEg,3
2020-10-10,The Last Thanksgiving,2020,https://boxd.it/nfqe,2
2020-10-10,Poltergeist,1982,https://boxd.it/2a0o,4.5
2020-10-11,The Invisible Man,2020,https://boxd.it/kWlA,4
2020-10-13,The Old Dark House,1932,https://boxd.it/1iL6,3.5
2020-10-13,The Beast Must Die,1974,https://boxd.it/12cO,3
2020-10-13,Feels Good Man,2020,https://boxd.it/oigS,4
2020-10-13,Night of the Lepus,1972,https://boxd.it/15ga,2.5
2020-10-15,Dr. Who and the Daleks,1965,https://boxd.it/1tAI,3
2020-10-15,The Legend of Sleepy Hollow,1949,https://boxd.it/TWe,4
2020-10-18,Something Wicked This Way Comes,1983,https://boxd.it/1wWC,2.5
2020-10-18,Killer Klowns from Outer Space,1988,https://boxd.it/1Kpi,3
2020-10-18,V/H/S,2012,https://boxd.it/2Y1c,1.5
2020-10-18,Return to Oz,1985,https://boxd.it/1QHM,3.5
2020-10-18,Devil,2010,https://boxd.it/SX6,2
2020-10-18,Dead in Tombstone,2013,https://boxd.it/4MRY,2
2020-10-20,Dead Again in Tombstone,2017,https://boxd.it/gYf2,1.5
2020-10-20,Enola Holmes,2020,https://boxd.it/hX2o,3.5
2020-10-21,Lost Tales From Camp Blood - Part I,2009,,1
2020-10-22,Chopping Mall,1986,https://boxd.it/1ow2,3
2020-10-22,The Amityville Curse,1990,https://boxd.it/Yno,0.5
2020-10-23,The Witches,1990,https://boxd.it/1WVg,4
2020-10-23,Night of the Demons,1988,https://boxd.it/1wLO,2.5
2020-10-23,Roald Dahl's The Witches,2020,https://boxd.it/jk0C,3
2020-10-24,"Happy Halloween, Scooby-Doo!",2020,https://boxd.it/r2kq,3
2020-10-24,Lost Tales From Camp Blood - Part II,2009,,0.5
2020-10-25,Poltergeist II: The Other Side,1986,https://boxd.it/1Uyu,3
2020-10-26,Mustang,2015,https://boxd.it/baaw,4
2020-10-30,Salem's Lot,2004,https://boxd.it/19SC,3.5
2020-10-31,Slither,2006,https://boxd.it/1Zks,3
2020-10-31,Elvira's Haunted Hills,2001,https://boxd.it/1BEe,3
2020-11-03,The Witches of Hollywood,2020,https://boxd.it/s6ga,3.5
2020-11-03,Troll Hunter,2010,https://boxd.it/NQY,3.5
2020-11-03,Children of the Corn,1984,https://boxd.it/1ViW,3.5
2020-11-04,The Texas Chain Saw Massacre,1974,https://boxd.it/1lcS,3
2020-11-04,Steven Universe: The Movie,2019,https://boxd.it/jyE2,3
2020-11-05,Return to Horror High,1987,https://boxd.it/OuY,3.5
2020-11-06,Amityville 1992: It's About Time,1992,https://boxd.it/YO0,2.5
2020-11-06,The Faculty,1998,https://boxd.it/1Z5C,3.5
2020-11-06,Death Becomes Her,1992,https://boxd.it/1YQi,2.5
2020-11-06,Codependent Lesbian Space Alien Seeks Same,2012,https://boxd.it/3zUy,2.5
2020-11-06,The Craft,1996,https://boxd.it/1Zai,2.5
2020-11-08,All Cheerleaders Die,2001,https://boxd.it/6mGO,1.5
2020-11-08,The Blair Witch Project,1999,https://boxd.it/26ua,3
2020-11-08,The Scooby-Doo Project,1999,https://boxd.it/eYtO,3.5
2020-11-10,Kuroneko,1968,https://boxd.it/12mE,4
2020-11-12,Poltergeist III,1988,https://boxd.it/1WAi,1.5
2020-11-12,The Ninth Gate,1999,https://boxd.it/29YM,2.5
2020-11-12,Stir of Echoes,1999,https://boxd.it/1Ts6,3
2020-11-14,The Nightingale,2018,https://boxd.it/e1Ga,4
2020-11-14,The Autopsy of Jane Doe,2016,https://boxd.it/dUu2,3.5
2020-11-14,The Karate Kid Part II,1986,https://boxd.it/1ZJM,3.5
2020-11-18,The Last Man on Earth,1964,https://boxd.it/1ClC,3
2020-11-18,Addams Family Values,1993,https://boxd.it/26mq,3.5
2020-11-18,House on Haunted Hill,1999,https://boxd.it/1TZE,3
2020-11-22,Shutter Island,2010,https://boxd.it/1U82,3.5
2020-11-22,The Island,2005,https://boxd.it/28qE,2.5
2020-11-22,Amityville: A New Generation,1993,https://boxd.it/1fkc,3
2020-11-24,Sidekicks,1992,https://boxd.it/1Alq,1.5
2020-11-26,Island of Lost Souls,1932,https://boxd.it/25TS,3.5
2020-11-26,Winnie the Pooh,2011,https://boxd.it/C0C,3
2020-12-01,Under the Silver Lake,2018,https://boxd.it/dSAs,3.5
2020-12-01,Happiest Season,2020,https://boxd.it/iS3I,3.5
2020-12-03,The Dirty Dozen,1967,https://boxd.it/28nK,3.5
2020-12-03,The Rugrats Movie,1998,https://boxd.it/1O5m,3.5
2020-12-03,Rugrats in Paris: The Movie,2000,https://boxd.it/1KjO,3.5
2020-12-04,Rugrats: All Growed Up,2001,https://boxd.it/sbq,2
2020-12-06,The Dirty Dozen: Next Mission,1985,https://boxd.it/1aj4,1
2020-12-06,Combat Leadership: The Ultimate Challenge,1986,https://boxd.it/mst4,1
2020-12-06,Source Code,2011,https://boxd.it/fdo,2
2020-12-06,Hero,2002,https://boxd.it/2bcq,3
2020-12-07,High Voltage,1929,https://boxd.it/4QK8,2.5
2020-12-07,A New York Christmas Wedding,2020,https://boxd.it/rKHe,2
2020-12-08,Assault on Agathon,1975,https://boxd.it/gnVq,1.5
2020-12-13,The Shining,1997,https://boxd.it/3AKk,2
2020-12-13,Howl from Beyond the Fog,2019,https://boxd.it/mNcI,3.5
2020-12-13,Hormones,2008,https://boxd.it/UQm,3
2020-12-13,John Denver and the Muppets: A Christmas Together,1979,https://boxd.it/OQ6,2.5
2020-12-13,The Prom,2020,https://boxd.it/mAyG,2.5
2020-12-14,City of Trees,2019,https://boxd.it/oGoG,2
2020-12-16,Doctor Sleep,2019,https://boxd.it/i5vI,4
2020-12-18,The Christmas Setup,2020,https://boxd.it/rXIO,2
2020-12-18,Because of Winn-Dixie,2005,https://boxd.it/1HWo,3
2020-12-20,Amityville: Dollhouse,1996,https://boxd.it/zqs,1
2020-12-20,Romancing the Stone,1984,https://boxd.it/1YXS,3
2020-12-25,A Wish for Wings That Work,1991,https://boxd.it/ylQ,3
2020-12-25,Rocky Mountain Holiday with John Denver and the Muppets,1983,https://boxd.it/2ITM,3.5
2020-12-25,Will Vinton's Claymation Christmas Celebration,1987,https://boxd.it/1BZ2,3
2020-12-25,A Charlie Brown Christmas,1965,https://boxd.it/1QDq,4
2020-12-25,"Olive, the Other Reindeer",1999,https://boxd.it/1QiM,3.5
2020-12-25,The Muppet Christmas Carol,1992,https://boxd.it/1WgC,4.5
2020-12-25,How the Grinch Stole Christmas!,1966,https://boxd.it/1Qj6,4
2020-12-31,Wayne's World 2,1993,https://boxd.it/1ZHw,3
2020-12-31,Hogfather,2006,https://boxd.it/1SNi,4
2020-12-31,Krampus,2015,https://boxd.it/8Wy6,3
2020-12-31,Swordfish,2001,https://boxd.it/1Y0m,2
2020-12-31,Reign of Fire,2002,https://boxd.it/21QA,2.5
2020-12-31,Wolfwalkers,2020,https://boxd.it/fGrC,4.5
2021-01-03,Emma.,2020,https://boxd.it/kmg0,3.5
2021-01-03,On the Rocks,2020,https://boxd.it/l8aY,3
2021-01-03,The Sweatbox,2002,https://boxd.it/3mI0,4
2021-01-07,Cars 2,2011,https://boxd.it/H4Y,1.5
2021-01-07,Cars 3,2017,https://boxd.it/7IPq,2.5
2021-01-08,Home on the Range,2004,https://boxd.it/1PB4,1
2021-01-10,Dinosaur,2000,https://boxd.it/1VWi,3
2021-01-10,Zombillenium,2017,https://boxd.it/gdQq,3.5
2021-01-11,The Many Adventures of Winnie the Pooh,1977,https://boxd.it/7l0Y,3
2021-01-11,Soul,2020,https://boxd.it/ioLA,5
2021-01-13,Puss in Boots,2011,https://boxd.it/eL34,2.5
2021-01-14,Minari,2020,https://boxd.it/mL9M,5
2021-01-17,Lupin III: The First,2019,https://boxd.it/mIEM,4
2021-01-17,Isao Takahata and His Tale of the Princess Kaguya,2013,https://boxd.it/aWWm,4
2021-01-17,Fantastic Planet,1973,https://boxd.it/1KnQ,3.5
2021-01-21,Kung Fu Panda 3,2016,https://boxd.it/4uRQ,3
2021-01-21,"Tad, the Lost Explorer",2012,https://boxd.it/41tA,3
2021-01-21,Wonder Woman 1984,2020,https://boxd.it/gBtA,2
2021-01-28,Sinbad: Legend of the Seven Seas,2003,https://boxd.it/1Oa2,3
2021-01-28,Clifford's Really Big Movie,2004,https://boxd.it/1FRG,2
2021-01-28,The Return of Jafar,1994,https://boxd.it/1L6G,1.5
2021-01-30,Lupin the Third: The Mystery of Mamo,1978,https://boxd.it/1lSk,3
2021-01-30,Charlotte's Web,1973,https://boxd.it/1MFW,3
2021-02-04,Ernest & Celestine,2012,https://boxd.it/493A,4.5
2021-02-04,The Amityville Haunting,2011,https://boxd.it/2PY0,0.5
2021-02-04,La Llorona,2019,https://boxd.it/mQqe,4.5
2021-02-05,Christine,2016,https://boxd.it/bhFm,4
2021-02-06,The Man Who Shot Liberty Valance,1962,https://boxd.it/1Tdg,3.5
2021-02-06,Ma Rainey's Black Bottom,2020,https://boxd.it/mLcm,4
2021-02-07,The Bigamist,1953,https://boxd.it/2zDg,3
2021-02-07,Judas and the Black Messiah,2021,https://boxd.it/lsew,4
2021-02-07,Mank,2020,https://boxd.it/mIuC,4
2021-02-07,Citizen Kane,1941,https://boxd.it/71O,4
2021-02-08,Straight Outta Compton,2015,https://boxd.it/8rMc,4
2021-02-09,The Trial of the Chicago 7,2020,https://boxd.it/kn3w,3.5
2021-02-10,Watership Down,1978,https://boxd.it/1SYg,4
2021-02-12,Amityville: The Awakening,2017,https://boxd.it/67wu,2
2021-02-12,Earwig and the Witch,2020,https://boxd.it/pu34,2.5
2021-02-12,M*A*S*H,1970,https://boxd.it/29U6,3
2021-02-12,Mulan,2020,https://boxd.it/bbK6,2.5
2021-02-14,The Man Who Killed Hitler and Then the Bigfoot,2018,https://boxd.it/jhd4,3
2021-02-14,Willow Creek,2013,https://boxd.it/5CXY,1
2021-02-14,Night of the Demon,1980,https://boxd.it/12mY,2
2021-02-15,Half Human,1955,https://boxd.it/5hSI,3
2021-02-15,Love & Friendship,2016,https://boxd.it/9nM0,3.5
2021-02-18,The Snow Creature,1954,https://boxd.it/10lu,1
2021-02-21,CineMash: Sid and Nancy,2009,https://boxd.it/trLK,0.5
2021-02-21,Lupin the Third: The Legend of the Gold of Babylon,1985,https://boxd.it/1gs2,3
2021-02-21,Lupin the Third: Farewell to Nostradamus,1995,https://boxd.it/1jYK,3.5
2021-02-28,The Fog,1980,https://boxd.it/29Cc,3.5
2021-02-28,Shoot 'Em Up,2007,https://boxd.it/24LI,3
2021-02-28,The Amityville Murders,2018,https://boxd.it/h054,2.5
2021-02-28,Tom & Jerry,2021,https://boxd.it/lCXG,2
2021-02-28,North by Northwest,1959,https://boxd.it/2aRM,4
2021-03-02,Erik the Viking,1989,https://boxd.it/1SZy,2.5
2021-03-02,Jason and the Argonauts,1963,https://boxd.it/1TCK,3
2021-03-04,Borat Subsequent Moviefilm,2020,https://boxd.it/rNS0,3
2021-03-05,Lupin the Third: The Fuma Conspiracy,1987,https://boxd.it/Dy6,3.5
2021-03-05,Con Air,1997,https://boxd.it/28gO,2
2021-03-06,WandaVision,2021,https://boxd.it/sbGW,4
2021-03-09,Behind the Mask: The Rise of Leslie Vernon,2006,https://boxd.it/1UYi,3
2021-03-09,The Saint,1997,https://boxd.it/1Xkq,1.5
2021-03-09,Monster,2005,https://boxd.it/7Og2,4
2021-03-09,Doom Runners,1997,https://boxd.it/7Wqu,1.5
2021-03-13,Dredd,2012,https://boxd.it/GZE,2.5
2021-03-13,The Raid,2011,https://boxd.it/3hBy,3.5
2021-03-13,The Raid 2,2014,https://boxd.it/5uz0,4
